TITLE,YEAR,DOI,LANG,JOURNAL,QUALIS,ISSN,AUTHOR,ORDER,ORDER_OK,JCR
O externalismo semiótico ativo de C.S.Peirce e a cantoria de viola como signo em ação,2021,10.1590/0101-3173.2021.v44n3.15.p177,Português,TRANS/FORM/AÇÃO (UNESP. MARÍLIA. ON LINE),A2,1980-539X,"['Pedro Atã', 'Alvaro Joao Magalhaes de Queiroz']","['1', '2']",['2'],-99
Intersemiotic translation as a cognitive artifact - from Webern s serialism to concrete poetry,2021,10.1080/0907676x.2021.1990368,Inglês,Perspectives: Studies in Translatology,XX,0907-676X,"['Alvaro Joao Magalhaes de Queiroz', 'CASTELLO BRANCO, MARTA CARDOSO', 'Ana Luiza Fernandes', 'Pedro Atã']","['1', '2', '3', '4']",['1'],-99
Gestures as diagrams from Peirce's mature semeiotic,2021,10.19079/metodo.9.1.237,Inglês,METODO. INTERNATIONAL STUDIES IN PHENOMENOLOGY AND PHILOSOPHY,XX,2281-9177,"['Leticia Vitral', 'Alvaro Joao Magalhaes de Queiroz']","['1', '2']",['2'],-99
Nicho de artefatos semióticos e externalismo cognitivo,2021,10.35659/designis.i35p211-227,Espanhol,Designis,XX,2462-7259,"['Pedro Atã', 'Alvaro Joao Magalhaes de Queiroz']","['1', '2']",['2'],-99
Os Sertões de Euclides da Cunha: a intervenção de uma 'tecnografia' intermidiática e multimodal,2021,10.14195/2182-8830_9-1_5,Português,MATLIT: MATERIALIDADES DA LITERATURA,A3,2182-8830,"['Ana Luiza Fernandes', 'Alvaro Joao Magalhaes de Queiroz']","['1', '2']",['2'],-99
Photobook Phenomenon: an interview with Moritz Neumüller,2021,10.14195/2182-8830_8-1_12,Inglês,MATLIT: Materialidades da Literatura,XX,2182--8830,"['Alvaro Joao Magalhaes de Queiroz', 'Ana Luiza Fernandes']","['1', '2']",['1'],-99
"Poetamenos, de Augusto de Campos: uma transcriação intersemiótica da Klangfarbenmelodie, de Anton Von Webern",2021,10.1590/1517-106x/2021233249275,Português,ALEA: ESTUDOS NEOLATINOS (IMPRESSO),A1,1807-0299,"['Alvaro Joao Magalhaes de Queiroz', 'Ana Luiza Fernandes', 'Marta Castello-Branco']","['1', '2', '3']",['1'],-99
Semiotic relation in literary photobooks: the case of Leminski s Quarenta Clics em Curitiba,2022,10.1515/sem-2020-0060,Inglês,SEMIOTICA (BERLIN),A2,0037-1998,"['Ana Luiza Fernandes', 'Alvaro Joao Magalhaes de Queiroz']","['1', '2']",['2'],-99
Inventando fotolivros de literatura,2021,10.14195/2182-8830_9-1_1,Inglês,MATLIT: MATERIALIDADES DA LITERATURA,A3,2182-8830,"['FERNANDES, ANA LUIZA', 'Alvaro Joao Magalhaes de Queiroz']","['1', '2']",['2'],-99
Sobre a (Bio)semiotic theory of translation,2021,10.23925/2316-5278.2021v22i1:e55177,Português,Cognitio,A2,2316-5278,['Alvaro Joao Magalhaes de Queiroz'],['1'],['1'],-99
"Processes, artifacts, and semiosis",2022,,Inglês,Epistemologica et historiographica linguistica Lausannensia,XX,2673-3315,['Alvaro Joao Magalhaes de Queiroz'],['1'],['1'],-99
Transcriação e crítica literária: Haroldo de Campos e o papel epistêmico do ícone,2022,10.5007/2175-7968.2022.e85828,Português,CADERNOS DE TRADUÇÃO,A1,2175-7968,"['FERNANDES, ANA', 'Alvaro Joao Magalhaes de Queiroz']","['1', '2']",['2'],-99
Comunicação simbólica em primatas não-humanos: uma análise baseada na semiótica de C. S. Peirce,2003,10.1590/S1516-44462003000600002,Inglês,Revista Brasileira de Psiquiatria (São Paulo. 1999. Impresso),XX,1516-4446,['Alvaro Joao Magalhaes de Queiroz'],['1'],['1'],2.44
