INSTITUTION,YEAR_INI,YEAR_FIN,MONTH_INI,MONTH_FIN,COURSE,TYPE,DISC
Universidade Federal de Uberlândia,2013,09,09,09,Teatro - Licenciatura Ou Bacharelado,GRADUACAO,"['Caracterização', 'Defesa de Trabalho de Conclusão de Curso (TCC 2)', 'Elaboração de Trabalho de Conclusão de Curso (TCC 1)', 'Oficina de Montagem Cênica', 'Tópicos Especiais em Técnicas Artísticas (TETA) - Teatro de Animação']"
Universidade Federal de Uberlândia,2013,07,07,07,Mestrado em Artes,POS-GRADUACAO,['Pesquisa em Artes']
Universidade Federal de Uberlândia,2013,03,03,03,Teatro - Licenciatura Ou Bacharelado,GRADUACAO,"['Estágio Supervisionado em Atuação 1', 'Práticas Teatrais 1', 'Projeto Integrado de Práticas Educacionais 5', 'TCC 1', 'TCC 2']"
Universidade Federal de Uberlândia,2013,01,01,01,Artes,POS-GRADUACAO,"['Psquisa em Artes', 'Seminário de Orientação']"
Universidade Federal de Uberlândia,2014,01,01,01,Teatro - Licenciatura Ou Bacharelado,GRADUACAO,"['Projeto Integrado em Práticas Educacionais 5', 'Práticas Teatrais 1', 'Defesa de TCC']"
Universidade Federal de Uberlândia,2014,12,12,12,Mestrado em Artes,POS-GRADUACAO,"['(MSA005R) Tópicos  Especiais em Criação e Produção em Artes: Deslocamentos contemporâneos do discurso e da figuração do sujeito em cena: manequins, bonecos, objetos e coisas']"
Universidade Federal de Uberlândia,2014,07,07,07,Teatro - Licenciatura Ou Bacharelado,GRADUACAO,"['Caracterização', 'Defesa de TCC', 'Elaboração de TCC', 'Estágio Supervisionado em Atuação 2']"
Universidade Federal de Uberlândia,2014,12,12,12,Mestrado Profissional em Artes,POS-GRADUACAO,['(MSA005R) Tópicos Especiais em Criação e Produção em Artes']
Universidade Federal de Uberlândia,2015,07,07,07,Teatro - Licenciatura Ou Bacharelado,GRADUACAO,"['Caracterização - turma N', 'Cenografia e Iluminação', 'Crítica Teatral', 'Defesa de TCC', 'Elaboração de TCC', 'Praticas Teatrais 2']"
Universidade Federal de Uberlândia,2015,12,12,12,Teatro - Licenciatura Ou Bacharelado,GRADUACAO,"['Defesa de TCC', 'História do Espetáculo 3 - Turma Y', 'História do Espetáulo 1 - Turma Y', 'Literatura  Dramática  3 - Turma Y', 'Literatura Dramática  1 - Turma Y', 'Projeto Integrado em Pratica Educacional 5 - Turma Y']"
Universidade Federal de Uberlândia,2016,07,07,07,Mestrado em Artes Cênicas,POS-GRADUACAO,['Pesquisa em Artes Cênicas']
Universidade Federal de Uberlândia,2016,07,07,07,Teatro - Licenciatura Ou Bacharelado,GRADUACAO,"['Caracterização', 'Topicos Especiais em Técnicas Artísticas: Teatro de Animação']"
Universidade Federal de Uberlândia,2016,02,02,02,Teatro - Licenciatura Ou Bacharelado,GRADUACAO,"['GTE064 - PIPE 5', 'GTE109 - Laboratório de Encenação']"
Universidade Federal de Uberlândia,2018,07,07,07,Teatro - Licenciatura Ou Bacharelado,GRADUACAO,"['IARTE33007 - Tópicos Especiais em Práticas e Poéticas Artísticas - Teatro de Animação', 'IARTE33104 - Recepção Cênica I', 'GTE037 - Caracterização']"
Universidade Federal de Uberlândia,2018,12,12,12,Teatro - Licenciatura Ou Bacharelado,GRADUACAO,"['GTE104 - Práticas Teatrais 1', 'GTE045 - Estágio Supervisonado de Interpretação/ Atuação I']"
Universidade Federal de Uberlândia,2019,12,12,12,Teatro - Licenciatura Ou Bacharelado,GRADUACAO,"['&amp;amp;#09;IARTE33014&amp;amp;#09;Tópicos Especiais em Práticas e Poéticas da Atuação', 'IARTE33010&amp;amp;#09;Visualidades da Cena III', 'IARTE33401&amp;amp;#09;Atuação: Narrativas']"
Universidade Federal de Uberlândia,2019,07,07,07,Teatro - Licenciatura Ou Bacharelado,GRADUACAO,"['&amp;amp;#09;IARTE33009&amp;amp;#09;Visualidades da Cena II', 'GTE048&amp;amp;#09;Práticas Teatrais II', 'IARTE33008&amp;amp;#09;Visualidades da Cena I']"
Universidade Federal de Uberlândia,2019,07,07,07,Artes Cênicas,POS-GRADUACAO,['IARTE51001&amp;amp;#09;Pesquisa em Artes Cênicas I']
Universidade Federal de Uberlândia,2020,,ATUAL,ATUAL,Teatro - Licenciatura Ou Bacharelado,GRADUACAO,"['IARTE33705&amp;amp;#09;Ateliê de Criação Cênica III', 'IARTE33702&amp;amp;#09;Pesquisa I', 'IARTE33008&amp;amp;#09;Visualidades da Cena I', 'IARTE33010&amp;amp;#09;Visualidades da Cena III']"
Universidade Federal de Uberlândia,2021,06,06,06,Teatro - Licenciatura Ou Bacharelado,GRADUACAO,"['&amp;amp;#09;IARTE33008&amp;amp;#09;Visualidades da Cena I', '&amp;amp;#09;IARTE33702&amp;amp;#09;Pesquisa I', 'IARTE33803&amp;amp;#09;Pesquisa II']"
Universidade Federal de Uberlândia,2021,07,07,07,Artes Cênicas,POS-GRADUACAO,['IARTE51001&amp;amp;#09;Pesquisa em Artes Cênicas I']
Universidade Federal de Uberlândia,2021,11,11,11,Teatro - Licenciatura Ou Bacharelado,GRADUACAO,"['&amp;amp;#09;IARTE33009&amp;amp;#09;Visualidades da Cena II', 'IARTE33010&amp;amp;#09;Visualidades da Cena III', 'IARTE33702&amp;amp;#09;Pesquisa I', '&amp;amp;#09;IARTE33803&amp;amp;#09;Pesquisa II', '&amp;amp;#09;IARTE33902&amp;amp;#09;Pesquisa III']"
Universidade Federal de Uberlândia,2021,03,03,03,Teatro - Licenciatura Ou Bacharelado,GRADUACAO,"['&amp;amp;#09;IARTE33702&amp;amp;#09;Pesquisa I', '&amp;amp;#09;IARTE33803&amp;amp;#09;Pesquisa II', 'IARTE33008&amp;amp;#09;Visualidades da Cena I', 'IARTE33010&amp;amp;#09;Visualidades da Cena III', 'IARTE33902&amp;amp;#09;Pesquisa III']"
