TITLE,YEAR,DOI,LANG,JOURNAL,QUALIS,ISSN,AUTHOR,ORDER,ORDER_OK,JCR
"O anticlímax da História do Soldado de Stravinsky: proporção, coerênca harmônica e relação texto-música na sequência Pequeno Coral, Canção do Diabo e Grande Coral (Porto Alegre: Em Pauta)",2003,,Português,Em Pauta (UFRGS. Impresso),XX,0103-7420,['Fausto Borém'],['1'],['1'],-99
Aprendizagem motora na performance musical: reflexões sobre conceitos e aplicabilidade (Belo Horizonte: Per Musi),2002,,Português,Per Musi,XX,-,"['Guilherme Menezes Lage', 'Fausto Borém', 'Luiz Carlos Moraes', 'Rodolfo Novellino Benda']","['1', '2', '3', '4']",['2'],-99
"Afinação integrada no contrabaixo: desenvolvimento de um sistema sensório-motor baseado na audição, tato e visão (Brasília: Tônica)",2003,,Português,Tônica,XX,-,['Fausto Borém'],['1'],['1'],-99
"O estilo musical de Eduardo Bértola em Lucípherez e outras obras: elementos históricos, psicológicos e analíticos (Porto Alegre: Em Pauta)",2004,,Português,Em Pauta (Porto Alegre),XX,0103-7420,['Fausto Borém'],['1'],['1'],-99
Livre ornamentação por adição e subtração em duas danças de J. S. Bach (Belo Horizonte: Per Musi),2004,,Português,Per Musi (UFMG),C,1517-7599,['Fausto Borém'],['1'],['1'],-99
Práticas de Performance &amp;quot;Erudito-Populares&amp;quot; no contrabaixo:Técnicas e estilos de arco e pizzicato em três obras da MPB (Goiânia: Música Hodie),2003,,Português,Música Hodie,A1,1676-3939,"['Fausto Borém', 'Rafael dos Santos']","['1', '2']",['1'],-99
Leopoldo Miguez´s Impromptu for double bass and piano: about the music (Londres: Strad),2005,,Português,Double Bassist,XX,-,['Fausto Borém'],['1'],['1'],-99
A brief history of double bass transcriptions,2004,,Inglês,Double Bassist,XX,-,['Fausto Borém'],['1'],['1'],-99
Impromptu de Leopoldo Miguez: o renascimento de uma obra histórica do repertório brasileiro para contrabaixo (Belo Horizonte: Per Musi),2005,,Português,Per Musi (UFMG),C,1517-7599,['Fausto Borém'],['1'],['1'],-99
Por uma Unidade e Diversidade da Pedagogia da Performance (Porto Alegre: Revista da ABEM),2006,,Português,Revista da ABEM,A2,1518-2630,['Fausto Borém'],['1'],['1'],-99
Catita na leadsheet de K-Ximbinho e na interpretação de Zé Bodega:aspectos da hibridação entre o choro e o jazz (Belo Horizonte: Per Musi),2006,,Português,Per Musi (UFMG),C,1517-7599,"['Fausto Borém', 'Bernardo Vescovi Fabris']","['1', '2']",['1'],-99
"Visual and Tactile Information in Double Bass Intonation Control (Champaign, Illinois: Human Kinetics)",2007,,Inglês,MOTOR CONTROL,B1,1087-1640,"['Guilherme Menezes Lage', 'Fausto Borém', 'Maurílio Nunes Vieira', 'João Pardal Barreiros']","['1', '2', '3', '4']",['2'],1.302
"Entrevista com Luciana Monteiro de Castro, Mônica Pedrosa e Margarida  Borghoff sobre o Projeto ?Resgate da Canção Brasileira? (Belo Horizonte: UFMG, Per Musi)",2007,,Português,Per Musi (UFMG),C,1517-7599,"['Fausto Borém', 'André Cavazotti', 'Luciana Monteiro de Castro', 'Mônica Pedrosa', 'Margarida Borghoff']","['1', '2', '3', '4', '5']",['1'],-99
Aplicação de pistas visuais e táteis no controle da afinação em uma obra virtuosística para contrabaixo,2007,,Português,ICTUS (PPGMUS/UFBA),XX,1516-2737,"['Fausto Borém', 'Guilherme Menezes Lage', 'Maurílio Nunes Vieira', 'João Pardal Barreiros']","['1', '2', '3', '4']",['1'],-99
"Heroe, Egregio, para contrabaixo e cravo: aspectos didáticos e interpretativos em uma transcrição de uma cantata do repertório colonial brasileiro",2008,10.1590/S1517-75992008000200006,Português,PER MUSI (UFMG),C,1517-7599,"['Fausto Borém', 'Cecília Nazaret Lima']","['1', '2']",['1'],-99
"A Sertaneja de Brasílio Itiberê: nacional ou estrangeira, amadorística ou sofisticada?",2009,,Português,Música Hodie,A1,1676-3939,"['Fausto Borém', 'Mário Luiz Marochi Junior']","['1', '2']",['1'],-99
Hermeto Pascoal: experiência de vida e a formação de sua linguagem harmônica,2010,10.1590/s1517-75992010000200003,Inglês,PER MUSI (UFMG),C,1517-7599,"['Fausto Borém', 'Fabiano Araújo']","['1', '2']",['1'],-99
Cannon de Hermeto Pascoal: aspectos musicais e religiosos em uma obra-prima para flauta,2010,10.1590/S1517-75992010000200005,Português,PER MUSI (UFMG),C,1517-7599,"['Fausto Borém', 'Maurício Freire']","['1', '2']",['1'],-99
A composição e interpretação de Victor Assis Brasil em Pro Zeca: hibridismo entre o baião e o bebop,2011,10.1590/S1517-75992011000100004,Português,PER MUSI (UFMG),C,1517-7599,"['Leonardo Barreto Linhares', 'Fausto Borém']","['1', '2']",['2'],-99
"Traços do ragtime no choro Segura ele de Pixinguinha: composição, performance e iconografia após a viagem a Paris em 1922",2011,10.1590/S1517-75992011000100011,Português,PER MUSI (UFMG),C,1517-7599,"['Nilton Antônio Moreira Junior', 'Fausto Borém']","['1', '2']",['2'],-99
O grupo UAKTI: três décadas de música instrumental e de novos instrumentos musicais acústicos,2011,10.1590/S1517-75992011000100018,Português,PER MUSI (UFMG),C,1517-7599,"['Artur Andrés', 'Fausto Borém']","['1', '2']",['2'],-99
"Entrevista com Ana Taglianetti, Daniel Souza e Fernando Bustamante sobre o Projeto Teatro Musical na UFMG",2010,10.1590/S1517-75992010000200019,Português,PER MUSI (UFMG),C,1517-7599,['Fausto Borém'],['1'],['1'],-99
'Duke Ellington está deserdando o jazz?': eruditização da improvisação em Diminuendo and crescendo in blue,2014,10.1590/S1517-75992014000100002,Português,PER MUSI (UFMG),C,1517-7599,"['Katherine Williams', 'Fausto Borém']","['1', '2']",['2'],-99
A música francesa reconfigurada no jazz modal de Bill Evans,2013,10.1590/S1517-75992013000200002,Português,PER MUSI (UFMG),C,1517-7599,"['Deborah Mawer', 'Fausto Borém']","['1', '2']",['2'],-99
A Obra' Uma didática da invenção': aspectos composicionais e interpretativos da tríade música?literatura?teatro,2012,,Português,Música Hodie,A1,1676-3939,['Fausto Borém'],['1'],['1'],-99
A Harmonia tonal de Schoenberg para a análise e realização de lead sheets do Calendário do Som de Hermeto Pascoal,2013,,Português,PER MUSI (UFMG),C,1517-7599,"['Fabiano Araújo', 'Fausto Borém']","['1', '2']",['2'],-99
Variação Progressiva de Schoenberg em Hermeto Pascoal: análise e realização de duas lead sheets do Calendário do som,2013,10.1590/s1517-75992013000200006,Inglês,PER MUSI (UFMG),C,1517-7599,"['Fabiano Araújo', 'Fausto Borém']","['1', '2']",['2'],-99
O caos organizado de Egberto Gismonti em Frevo: improvisação e desenvolvimento temático,2013,10.1590/S1517-75992013000200009,Português,PER MUSI (UFMG),C,1517-7599,"['Marcelo Magalhães Pinto', 'Fausto Borém']","['1', '2']",['2'],-99
"Texto-música-imagem de Elis Regina: uma análise de Ladeira da Preguiça, de Gilberto Gil e Atrás da porta, de Chico Buarque e Francis Hime",2014,10.1590/S1517-75992014000100007,Português,PER MUSI (UFMG),C,1517-7599,"['Fausto Borém', 'Ana Taglianetti']","['1', '2']",['1'],-99
"Resenha sobre Eu não sou cachorro, não, livro de Paulo Cesar de Araújo sobre a música cafona",2014,10.1590/S1517-75992014000100023,Português,PER MUSI (UFMG),C,1517-7599,['Fausto Borém'],['1'],['1'],-99
O arranjo e o improviso de Raphael Rabello sobre Odeon de Ernesto Nazareth,2014,10.1590/S1517-75992014000200012,Português,PER MUSI (UFMG),C,1517-7599,"['Alvimar Liberato', 'Fausto Borém']","['1', '2']",['2'],-99
Novena (1964) de Milton Nascimento e Márcio Borges: primórdios da síntese do Clube da Esquina,2014,10.1590/s1517-75992014000200005,Inglês,PER MUSI (UFMG),C,1517-7599,"['Fausto Borém', 'Wilson Lopes']","['1', '2']",['1'],-99
Resenha: a pitada de pimenta de Paul McCartney em The Lives of John Lennon de Albert Goldman; bastidores do disco Sgt. Pepper's Lonely Hearts Club Band,2014,10.1590/S1517-75992014000200022,Português,PER MUSI (UFMG),C,1517-7599,['Fausto Borém'],['1'],['1'],-99
"'O toque de Billy': formação, influências, obras e estilo composicional de Billy Strayhorn",2014,10.1590/S1517-75992014000100004,Português,PER MUSI (UFMG),C,1517-7599,"['J. William Murray', 'Fausto Borém']","['1', '2']",['2'],-99
"O Jazz de Bill Evans: formação, influências, obras e estilo composicional",2013,10.1590/S1517-75992013000200004,Português,PER MUSI (UFMG),C,1517-7599,"['J. William Murray', 'Fausto Borém']","['1', '2']",['2'],-99
Bow placement on the double bass: a notational proposal of bow regions and string contact points,2013,,Inglês,ART: Revista da Escola de Música e Artes Cênicas da Universidade Federal da Bahia,C,0102-3357,"['Sônia Ray', 'Fausto Borém']","['1', '2']",['2'],-99
Trajetória do canto cênico de Elis Regina,2014,10.1590/S1517-75992014000100006,Português,PER MUSI (UFMG),C,1517-7599,"['Fausto Borém', 'Ana Taglianetti']","['1', '2']",['1'],-99
"O Choro em Belo Horizonte: aspectos históricos, compositores-intérpretes e suas obras,",2010,,Português,Música Hodie,XX,2317-6776,"['Marcos Flávio Freitas', 'Fausto Borém']","['1', '2']",['2'],-99
'Nancy' de Bertram Turetzky: cinesiologia e prática deliberada da técnica estendida arco + pizz. no contrabaixo,2014,,Português,MÚSICA HODIE,A1,1676-3939,"['Fausto Borém', 'Leonardo Lopes', 'Guilherme Menezes Lage']","['1', '2', '3']",['1'],-99
"Lino Jozé Nunes?s 1838 Methodo: Historical, analytical and editorial aspects of an Afro-Brazilian double bass jewel",2015,,Inglês,OJBR - Online Journal of Bass Research,XX,1552-9657,"['Fausto Borém', 'Alfredo Ribeiro', 'Gustavo Neves', 'João Paulo Campos', 'Rodrigo Olivarez']","['1', '2', '3', '4', '5']",['1'],-99
A Escrita idiomática de Salvador Amato para o contrabaixo,2014,,Português,Música Hodie,A1,1676-3939,"['Rodrigo Olivarez', 'Fausto Borém']","['1', '2']",['2'],-99
Reflexos editoriais das práticas de performance: as lições e modinhas de Lino José Nunes (1789-1847),2015,,Português,Debates,XX,2359-1056,['Fausto Borém'],['1'],['1'],-99
"Foda! A Bossa das palavras, música e imagens de Caetano Veloso",2016,,Português,ART RESEARCH JOURNAL,A3,2357-9978,['Fausto Borém'],['1'],['1'],-99
MaPA and EdiPA: two analytical tools for text-sound-image interrelations in music videos,2016,,Português,MUSICA THEORICA,A2,2525-5541,['Fausto Borém'],['1'],['1'],-99
Técnicas estendidas do contrabaixo em arranjos crossover,2016,,Português,Música Hodie,A1,1676-3939,"['Fausto Borém', 'João Paulo Campos']","['1', '2']",['1'],-99
Lino José Nunes (1789-1847):  um afro-brasileiro seria o compositor mais cromático das Américas até meados do século XIX?,2017,,Português,REVISTA VÓRTEX,A2,2317-9937,['Fausto Borém'],['1'],['1'],-99
Construção de uma performance cênica para as três modinhas imperiais de Lino José Nunes (1789-1847),2016,10.20504/opus2016b2208,Português,OPUS (BELO HORIZONTE. ONLINE),XX,1517-7017,"['Fausto Borém', 'TAGLIANETTI, ANA']","['1', '2']",['1'],-99
Intonation in the Performance of the Double Bass: The Role of Vision and Tact in Undershoot and Overshoot Patterns,2019,,Português,OJBR - Online Journal of Bass Research,XX,1552-9657,"['Fausto Borém', 'Guilherme Menezes Lage']","['1', '2']",['1'],-99
"Developing a Crossover Idiomatic Writing for the Double Bass: Composing/Arranging &amp;amp; Playing, and ... Da capo !",2020,10.33871/23179937.2020.8.2.7,Inglês,REVISTA VÓRTEX,A2,2317-9937,['Fausto Borém'],['1'],['1'],-99
A Narratividade da cantora-atriz Martha Herr em Cantos de Tim Rescala,2020,10.11606/rm.v20i1.168887,Português,REVISTA MÚSICA (ONLINE),XX,2238-7625,['Fausto Borém'],['1'],['1'],-99
"For an analysis of performance in music videos, a ?Visual Perfomance Map? and a ?Visual Performance Edition?",2014,,Português,Art Music Review,C,2317-6059,['Fausto Borém'],['1'],['1'],-99
