PROJ,YEAR_INI,YEAR_FIN,NATUREZA,INTEGRANTES,COORDENA
NINFEIAS com a Escola 2021: gênero e educação pela igualdade,2021,2021,EXTENSAO,"['Elvina Maria Caetano Pereira', 'Caroline de Moraes Lima', 'Jackeline Moreira Análio', 'Keila Tamires Silva de Assis', 'Giulia Oliva de Araújo', 'Marcia Cristina da Silva Sousa', 'Amanda Marcondes', 'Bárbara Machado Campos', 'Renata Santana de Lucia']","['SIM', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO']"
PARA TODES,2021,2021,OUTRA,"['Elvina Maria Caetano Pereira', 'Caroline de Moraes Lima', 'Keila Tamires Silva de Assis', 'Giulia Oliva de Araújo', 'Anna Luiza Braz de Vasconcelos']","['SIM', 'NAO', 'NAO', 'NAO', 'NAO']"
DE T PARA T,2022,ATUAL,OUTRA,"['Elvina Maria Caetano Pereira', 'Caroline Andrade Rodrigues', 'Caroline Silva de Paula', 'B. Campos']","['SIM', 'NAO', 'NAO', 'NAO']"
Como se Fabrica uma Mulher? NINFEIAS na Escola: gênero e educação pela igualdade,2015,2015,EXTENSAO,"['Elvina Maria Caetano Pereira', 'Thaiz Cantasini Barros', 'Karla Silva Ribeiro', 'Thaissa Trancoso Gomes', 'Daniela Mara Reis da Silveira', 'Heloísa Danielle Silva', 'Paula Soares dos Santos']","['SIM', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO']"
Às margens do feminino: texturas teatrais da beira,2007,2009,PESQUISA,"['Elvina Maria Caetano Pereira', 'Lissandra Guimarães', 'Clóvis Domingos dos Santos', 'Marcelo Eduardo Rocco de Gasperi', 'Erica de Vilhena Queiroz', 'Joyce Malta Martins', 'Moacir Prudêncio Júnior', 'Idelino Alves Júnior', 'Patrícia Sene', 'Mariana Bernardes', 'William Silva']","['SIM', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO']"
Diálogos Obscênicos: intervenções no cotidiano de adolescentes do sexo feminino em privação de liberdade.,2009,2009,EXTENSAO,"['Elvina Maria Caetano Pereira', 'Lissandra Guimarães', 'Clóvis Domingos dos Santos', 'Marcelo Eduardo Rocco de Gasperi', 'Erica de Vilhena Queiroz', 'Joyce Malta Martins', 'Saulo Salomão de Medeiros', 'João Alberto de Azevedo']","['SIM', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO']"
"Corpos Públicos, espaços privados: invasões no corpo da cidade. Atividade vinculada ao Projeto Docente &amp;quot;Escritas Performadas: a escritura do corpo no corpo da cidade&amp;quot;, primeira parte do Projeto Integrado ESTUDOS DA PERFORMATIVIDADE.",2010,2011,OUTRA,"['Elvina Maria Caetano Pereira', 'Lissandra Guimarães', 'Clóvis Domingos dos Santos', 'Erica de Vilhena Queiroz', 'Joyce Malta Martins', 'Saulo Salomão de Medeiros', 'Clarissa de Carvalho Alcantara', 'Frederico Alves Caiafa', 'Matheus Silva', 'Davi Pantuzza Marques', 'Leandro Geraldo da Silva Acácio']","['SIM', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO']"
"Sem Juízo: vinculado ao Projeto Docente &amp;quot;Escritas Performadas: a escritura do corpo no corpo da cidade&amp;quot;, primeira parte do Projeto Integrado ESTUDOS DA PERFORMATIVIDADE.",2011,2012,OUTRA,"['Elvina Maria Caetano Pereira', 'Lissandra Guimarães', 'Leonardo Souza']","['SIM', 'NAO', 'NAO']"
"Multiplicidades Obscênicas: relações coletivas no corpo das univer-cidades. Atividade vinculada ao Projeto Docente &amp;quot;Escritas Performadas: a escritura do corpo no corpo da cidade&amp;quot;, primeira parte do Projeto Integrado ESTUDOS DA PERFORMATIVIDADE.",2011,2012,OUTRA,"['Elvina Maria Caetano Pereira', 'Lissandra Guimarães', 'Clóvis Domingos dos Santos', 'Joyce Malta Martins', 'Saulo Salomão de Medeiros', 'Clarissa de Carvalho Alcantara', 'Frederico Alves Caiafa', 'Matheus Silva', 'Davi Pantuzza Marques', 'Leandro Geraldo da Silva Acácio']","['SIM', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO']"
Dramaturgia da cena e autoria compartilhada: a experiência colaborativa no âmbito do Projeto Cena 3x4.,2003,2006,PESQUISA,"['Elvina Maria Caetano Pereira', 'Lissandra Guimarães', 'Lenine Martins', 'Ricardo Garcia', 'Amaury Borges Campos', 'Ines Karen Linke Ferreira', 'Antônio Araújo', 'Luís Alberto de Abreu', 'Tiche Vianna']","['SIM', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO']"
