INSTITUTION,YEAR_INI,YEAR_FIN,MONTH_INI,MONTH_FIN,COURSE,TYPE,DISC
Universidade Estadual de Campinas,2016,12,12,12,Música,GRADUACAO,"['MP170/MP270/MP370/MP470/MU054/MU055/MU056/MU057 - JP - Tópicos Especiais em Música I-IV (30h)', 'MU240 - A - Instrumentação II (30h)', 'MU255 - A - Contraponto e Fuga II (30h) //  MU455 - A - Contraponto II (30h)', 'MU265 - A - Orquestração II (30h)', 'MU271 - A - Composição II (30h)  // MU471 - A - Composição IV (30h)', 'MU372/MU472/MU572/MU672/MU772/MU872 - A - Port-Folio de Composição Musical I-VIII (60h)']"
Universidade Estadual de Campinas,2016,08,08,08,Música,GRADUACAO,"['MU054 - JA - Tópicos Especiais em Música I (30h)', 'MU155 - A - Contraponto e Fuga I (30h) // MU255 - A - Contraponto I (30h)', 'MU165 - A - Orquestração I (30h)', 'MU171 - A - Composição I (30h) // MU471 - A - Composição IV (30h)', 'MU372, MU572, MU772, MU872 - A - Port-Folio de Composição Musical I, III, V e VI (60h)']"
Universidade Federal da Paraíba,2016,03,03,03,Música,GRADUACAO,"['Estruturação e Análise Musical III', 'Música Eletroacústica', 'Tutorial de Composição III']"
Universidade Estadual de Campinas,2017,11,11,11,Música,POS-GRADUACAO,"['MS101-A Tópicos em Composição: &amp;amp;quot;Estudo analítico, técnico e poético da composição contemporânea associada à live-electronics&amp;amp;quot; (45h)']"
Universidade Estadual de Campinas,2017,11,11,11,Música,GRADUACAO,"['MP170/MP270/MP370/MP470/MU054/MU055/MU056/MU057 - JP - Tópicos Especiais em Música (30h)', 'MU240 - Instrumentação II (30h)', 'MU265 - Orquestração II (30h)', 'MU271 - Composição II (30h)', 'MU372/MU472/MU572/MU672/MU772/MU872 - A - Port-Folio de Composição Musical I-VIII (60h)']"
Universidade Estadual de Campinas,2017,06,06,06,Música,POS-GRADUACAO,"['MS106 - A - Tópicos Especiais em Música e Tecnologia &amp;amp;quot;Criação e Análise Musicais com Suporte Computacional&amp;amp;quot;', 'MS231 - JH - Atividades Orientadas I - Mestrado']"
Universidade Estadual de Campinas,2017,06,06,06,Música,GRADUACAO,"['MP170/MP270/MP370/MP470/MU054/MU055/MU056/MU057 - JP - Tópicos Especiais em Música (30h)', 'MU140 - A - Instrumentacao I (30h)', 'MU155 - A - Contraponto e Fuga I (30h) // MU355 - A - Contraponto I (30h)', 'MU165 - A - Orquestração I (30h)', 'MU171 - A - Composição I (30h) // MU 471 - A - Composição III (30h)', 'MU472/MU672/MU772/MU872 - A - Port-folio de Composição II-VI (60h)']"
Universidade Federal de Minas Gerais,2018,06,06,06,Música,GRADUACAO,"['MUS252-256 - Composição I, II, III, IV e V (120h/a)', 'MUS305 - Harmonia I (60h/a)', 'MUS234 - Fundamentos de Análise (60h/a)']"
Universidade Federal de Minas Gerais,2018,12,12,12,Música - Composição,GRADUACAO,"['MUS810/MUS128 - Tópicos em Música e Tecnologia  &amp;amp;quot;Estudo introdutório de técnicas e práticas composicionais de música mista interativa&amp;amp;quot;', 'MUS253 - Composição II - (60h/a)', 'MUS306 - Harmonia II (60h/a)', 'MUS413 - TCC Composição Orquestral (15h/a)']"
Universidade Federal de Minas Gerais,2018,12,12,12,Música,POS-GRADUACAO,"['MUS810 - Tópicos em Música e Tecnologia (45h/a) - &amp;amp;quot;Estudo introdutório de técnicas e práticas composicionais de música mista interativa&amp;amp;quot;', 'TGM815 - Seminários em Processos Analíticos e Criativos (20h/a)']"
Universidade Federal de Minas Gerais,2019,06,06,06,Artes,POS-GRADUACAO,['EBA815 - Tópicos em Artes III - &amp;amp;quot;Questões audiovisuais: experimentações performáticas em visual music&amp;amp;quot; (45h/a)']
Universidade Federal de Minas Gerais,2019,07,07,07,Música - Composição,GRADUACAO,"['MUS128 - Tópicos em Música e Tecnologia - &amp;amp;quot;Algoritmos e técnicas computacionais aplicados aos processos analíticos e criativos&amp;amp;quot; (45h/a)', 'MUS256 - Composição V (30h/a)', 'MUS305 - Harmonia I (60h/a)']"
Universidade Federal de Minas Gerais,2019,12,12,12,Música,POS-GRADUACAO,"['MUS805B - Tópicos em Música - &amp;amp;quot;Processos analíticos e criativos assistidos por computador&amp;amp;quot; (30h/a)', 'MUS810B - Tópicos em Música - &amp;amp;quot;Ateliê de criação e pesquisa em música interativa&amp;amp;quot; (45h/a)', 'MUS815 - Seminários em Processos Analíticos e Criativos (12h/a)']"
Universidade Federal de Minas Gerais,2019,12,12,12,Música,GRADUACAO,"['MUS127 - Tópicos em Música e Tecnologia - &amp;amp;quot;Processos analíticos e criativos assistidos por computador&amp;amp;quot; (30h/a)', 'MUS128 - Tópicos em Música e Tecnologia - &amp;amp;quot;Ateliê de criação e pesquisa em música interativa&amp;amp;quot; (45h/a)', 'MUS306 - Harmonia II (60h/a)', 'MUS507 - Trabalho de Conclusão de Curso - Licenciatura (15h/a)']"
Universidade Federal de Minas Gerais,2019,07,07,07,Música,POS-GRADUACAO,"['MUS810 - Tópicos em Música B - &amp;amp;quot;Algoritmos e técnicas computacionais aplicados aos processos analíticos e criativos&amp;amp;quot; (45h/a)', 'MUS815 - Estudos Orientados (Fellipe Miranda) - &amp;amp;quot;Transformações vocais em peças acusmáticas de Trevor Wishart e implementação em SuperCollider&amp;amp;quot; (30h/a)']"
Universidade Federal de Minas Gerais,2020,04,04,04,Música,POS-GRADUACAO,"['MUS810C - Tópicos em Música - &amp;amp;quot;Projetos de criação com sistemas musicais interativos A&amp;amp;quot; (45h/a)', 'MUS812 - Seminários em Sonologia - &amp;amp;quot;Análise e aplicações de informação contida no sinal sonoro-musical&amp;amp;quot; (60h/a)']"
Universidade Federal de Minas Gerais,2020,04,04,04,Música,GRADUACAO,"['MUS128 - Projetos de criação com sistemas musicais interativos A (60h/a)', 'MUS252, 253 - Composição I e II  (30h/a)', 'MUS306 - Harmonia II (60h/a)']"
Universidade Federal de Minas Gerais,2020,11,11,11,Música,POS-GRADUACAO,['MUS815 - Estudos Orientados: &amp;amp;quot;Estratégias de Criação Musical a partir do SoundPainting&amp;amp;quot;']
Universidade Federal de Minas Gerais,2020,11,11,11,Música - Composição,GRADUACAO,"['MUS252, 253, 254, 256 - Composição I, II, III e V (60h/a)', 'MUS305 - Harmonia I (60h/a)', 'MUS413 - TCC Composição Orquestral (30h/a)']"
Universidade Federal de Minas Gerais,2021,02,02,02,Música,POS-GRADUACAO,"['MUS807 -  Seminário em Criação Multimídia (15 h/a)', 'MUS810 - &amp;amp;quot;Python e Processing aplicados à programação criativa em Música e Artes Digitais&amp;amp;quot; (60h/a)']"
Universidade Federal de Minas Gerais,2021,02,02,02,Música,GRADUACAO,"['MUS129  - &amp;amp;quot;Python e Processing aplicados à programação criativa em Música e Artes Digitais&amp;amp;quot; (60h/a)', 'MUS255 - Composição IV (15 h/a)', 'MUS306 - Harmonia II (60h/a)']"
Universidade Federal de Minas Gerais,2021,09,09,09,Música,POS-GRADUACAO,['MUS810C - Tópicos em Música - &amp;amp;quot;Projetos de criação com sistemas musicais interativos B&amp;amp;quot; (45h/a)']
Universidade Federal de Minas Gerais,2021,09,09,09,Música - Composição,GRADUACAO,"['MUS128 - Projetos de criação com sistemas musicais interativos B (60h/a)', 'MUS252, 253 - Composição I e II (30h/a)', 'MUS305 - Harmonia I (60h/a)']"
Universidade Federal de Minas Gerais,2022,,ATUAL,ATUAL,Música,GRADUACAO,"['MUS305 - Harmonia I (60h/a)', 'MUS337 - Música Eletroacústica (45h/a)', 'MUS252-256 - Composição I, II, III, IV e V']"
Universidade Federal de Minas Gerais,2022,,ATUAL,ATUAL,Música,POS-GRADUACAO,['MUS 815 - Estudos orientados: Escuta/aprendizado de máquina na composição com algoritmos  (30h/a)']
