INSTITUTION,YEAR_INI,YEAR_FIN,MONTH_INI,MONTH_FIN,COURSE,TYPE,DISC
Universidade Federal de Uberlândia,2011,06,06,06,Teatro - Licenciatura Ou Bacharelado,GRADUACAO,['Leitura Dramática - Macbeth - de Willian Shakespeare - Técnica Voacal I  - Conexão Teatral III - Semana de Encerramento dos cursos de Teatro e Dança']
Universidade Federal de Uberlândia,2011,06,06,06,Curso de Teatro,GRADUACAO,['MACBETH - Shakespeare - Leitura Dramática com alunos do 2o. período - Graduação Licenticatura Noturno - Proejto Conexão Teatral III - Semana de Encerramento dos Cursos de Teatro e Dança  - UFU']
Universidade Federal de Uberlândia,2012,,ATUAL,ATUAL,Teatro - Licenciatura Ou Bacharelado,GRADUACAO,['Práticas Teatrais II - Técnica Vocal - Interpretação/Atuação I - TCC1']
Universidade Federal de Uberlândia,2012,,ATUAL,ATUAL,Teatro - Licenciatura Ou Bacharelado,GRADUACAO,"['Técnica Vocal II, Consciência Vocal, Improvisação, Práticas Teatrais I, TCC1, TCC2']"
Universidade Federal de Uberlândia,2012,03,03,03,Teatro - Licenciatura Ou Bacharelado,GRADUACAO,['Estágio Supervisionado I e Práticas Teatrais I']
Universidade Federal de Uberlândia,2012,12,12,12,Teatro - Licenciatura Ou Bacharelado,GRADUACAO,['Conexão Teatral: Exercício Cênico (Dois perdidos em uma noite suja de Plinio Marcos) Técnica Vocal II']
Universidade Federal de Uberlândia,2013,05,05,05,Teatro,GRADUACAO,"['Consciência Vocal, Técnica Vocal II, Práticas Teatrais I, TCC1']"
Universidade Federal de Uberlândia,2013,11,11,11,Teatro,GRADUACAO,"['Técnica Vocal I, TCC 2, Práticas Teatrais II']"
Universidade Federal de Uberlândia,2013,03,03,03,Teatro - Licenciatura Ou Bacharelado,GRADUACAO,['Técnica Vocal II; Consciência Vocal; Práticas Teatrais II.']
Universidade Federal de Uberlândia,2013,02,02,02,Teatro - Licenciatura Ou Bacharelado,GRADUACAO,['Exercício cênico: Entre quatro parede de Jean Paul Sarte - Técnica Vocal II - Conexão Teatral - Semana de Encenrramento']
Universidade Federal de Uberlândia,2014,,ATUAL,ATUAL,Teatro,GRADUACAO,"['Consciência Vocal, Técnica Vocal II, Práticas Teatrais II']"
Universidade Federal de Uberlândia,2014,,ATUAL,ATUAL,Teatro - Licenciatura Ou Bacharelado,GRADUACAO,"['Metodologia de Pesquisa, Práticas Teatrais II']"
Universidade Federal de Uberlândia,2015,06,06,06,Teatro - Licenciatura Ou Bacharelado,GRADUACAO,['Interpretçaõ III: Apresentação Semana Conexçao Teatral: Exercício Cênico: Terror e misérias no terceiro reich - Bertold Brecht']
Universidade Federal de Uberlândia,2015,07,07,07,Teatro - Licenciatura Ou Bacharelado,GRADUACAO,['Interpretação III; TCC']
Universidade Federal de Uberlândia,2015,07,07,07,Teatro - Licenciatura Ou Bacharelado,GRADUACAO,['Conexão Teatral: Exercício cênico: Disciplina Interpretação III -Terror e misérias no terceiro reich de Bertold Brecht -  Semana de Encenrramento:']
Universidade Federal de Uberlândia,2015,,ATUAL,ATUAL,Teatro - Licenciatura Ou Bacharelado,GRADUACAO,['Consicência Corporal;Técnica Vocal II; TCC']
Universidade Federal de Uberlândia,2016,,ATUAL,ATUAL,Teatro - Licenciatura Ou Bacharelado,GRADUACAO,['Interpretação III (noturno e Integral); Técnica Vocal I (noturno e integral); TCC2']
Universidade Federal de Uberlândia,2016,07,07,07,Teatro - Licenciatura Ou Bacharelado,GRADUACAO,['Interpretação III; TCC2']
Universidade Federal de Uberlândia,2017,,ATUAL,ATUAL,Teatro - Licenciatura Ou Bacharelado,GRADUACAO,['Estágio de Atuação II e Práticas Teatrais II']
Universidade Federal de Uberlândia,2018,07,07,07,Teatro - Licenciatura Ou Bacharelado,GRADUACAO,"['Atuação/Narrativas - Integral e Noturno', 'Elaboração de Trabalho de Conclusão Final I', 'Elaboração de Trabalho de Conclusão Final II']"
Universidade Federal de Uberlândia,2019,,ATUAL,ATUAL,Programa de Pós-Graduação em Artes Cênicas,POS-GRADUACAO,['Tópicos em Criação e Composição em Artes Cênicas']
