TITLE,YEAR,DOI,LANG,JOURNAL,QUALIS,ISSN,AUTHOR,ORDER,ORDER_OK,JCR
Atos Poéticos Performativos no Chão de Tupinambá,2017,10.20396/conce.v6i2.8648616,Português,CONCEIÇÃO/CONCEPTION REVISTA DO PROGRAMA DE PÓS-GRADUAÇÃO EM ARTES DA CENA,A4,2317-5737,"['Maria Beatriz Braga Mendonça', 'PINHEIRO, PATRÍCIA MIRANDA']","['1', '2']",['1'],-99
A performatização da política institucional,2019,10.11606/issn.2238-3867.v19i1p206-216,Português,Revista Sala Preta Eletrônica,A3,2238-3867,"['Maria Beatriz Braga Mendonça', 'GABRIELA SERPA CHIARI']","['1', '2']",['1'],-99
Experiências cênicas para um laboratório de pesquisa prática em atuação,2013,,Português,REVISTA DO PROGRAMA DE PÓS GRADUAÇÃO EM ARTES DA ESCOLA DE BELAS ARTES DA UFMG,XX,2238-2046,['Maria Beatriz Braga Mendonça'],['1'],['1'],-99
Ser Artista-Ator-Humano na Relação com o objeto Técnico: Possíveis Diálogos Entre É. Decroux e G. Simondon,2019,10.5965/1414573102192012023,Português,Urdimento (UDESC),A1,1414-5731,['Maria Beatriz Braga Mendonça'],['1'],['1'],-99
Decupagem e decomposição na criação de um corpo cênico insólito: alguns aspectos da pesquisa prática de Étienne Decroux,2011,10.9789/2176-7017.2011.v3i1.%p,Português,O PERCEVEJO ONLINE,XX,2176-7017,['Maria Beatriz Braga Mendonça'],['1'],['1'],-99
Pode a ciência do teatro desejar?,2011,,Português,MORINGA - ARTES DO ESPETÁCULO (UFPB),A3,2177-8841,['Maria Beatriz Braga Mendonça'],['1'],['1'],-99
Pesquisa Performativa:,2020,10.5965/1808312915252020e0029,Português,DAPESQUISA,A4,1808-3129,"['Nailanita Prette', 'Maria Beatriz Braga Mendonça']","['1', '2']",['2'],-99
Mímica e artesania: estado da arte e artistas pesquisadoras brasileiras,2021,,Português,Projeto Mímicas,XX,2175-0890,['Maria Beatriz Braga Mendonça'],['1'],['1'],-99
"A Mímica Corporal em brasa: intimidade, ateliê performativo e intervenção na criação do Duo Mimexe",2022,,Português,REVISTA BRASILEIRA DE ESTUDOS DA PRESENÇA [EPERIODICO],A1,2237-2660,"['Maria Beatriz Braga Mendonça', 'Alexandre Brum Correa']","['1', '2']",['1'],-99
Uma inovação performativa: a bofetada real de uma obra de arte,2015,,Português,cartografias.MITsp -  Revista de Artes Cênicas,NP,2357-7487,['Maria Beatriz Braga Mendonça'],['1'],['1'],-99
