TITLE,YEAR,DOI,LANG,JOURNAL,QUALIS,ISSN,AUTHOR,ORDER,ORDER_OK,JCR
Self-Controlled Feedback and Learner Impulsivity in Sequential Motor Learning,2018,10.1177/0031512518807341,Inglês,Perceptual and Motor Skills,XX,1558-688X,"['FERREIRA, BÁRBARA P.', 'MALLOY-DINIZ, LEANDRO F.', 'PARMA, JULIANA O.', 'NOGUEIRA, NATHÁLYA G. H. M.', 'APOLINÁRIO-SOUZA, TÉRCIO', 'UGRINOWITSCH, HERBERT', 'Guilherme Menezes Lage']","['1', '2', '3', '4', '5', '6', '7']",['7'],1.049
Constant and random practice on learning of volleyball serve,2018,,Português,Revista Brasileira de Cineantropometria e Desempenho Humano,XX,1980-0037,"['Madson Pereira Cruz', 'Guilherme Menezes Lage', 'Patrick Costa Ribeiro-Silva', 'Thiago Fernandes Neves', 'Cíntia de Oliveira Matos', 'Herbert Ugrinowitsch']","['1', '2', '3', '4', '5', '6']",['2'],-99
Changes on movement control of dart throwing under distance and target weight constraints,2019,10.14198/jhse.2019.144.20,Português,JOURNAL OF HUMAN SPORT AND EXERCISE,B2,1988-5202,"['CAMPOS, CARLOS E.', 'Guilherme Menezes Lage', 'ANDRADE, ANDRE G.P.', 'COUTO, CRISLAINE R.', 'SANTOS, SUZIANE P.', 'PROFETA, VITOR L.S.', 'UGRINOWITSCH, HERBERT']","['1', '2', '3', '4', '5', '6', '7']",['2'],-99
"Oculomotor behavior and the level of repetition in motor practice: Effects on pupil dilation, eyeblinks and visual scanning",2019,10.1016/j.humov.2019.02.001,Inglês,HUMAN MOVEMENT SCIENCE,A3,0167-9457,"['BICALHO, LUCAS EDUARDO ANTUNES', 'ALBUQUERQUE, MAICON RODRIGUES', 'UGRINOWITSCH, HERBERT', 'DA COSTA, VARLEY TEOLDO', 'PARMA, JULIANA OTONI', 'DOS SANTOS RIBEIRO, THAIS', 'Guilherme Menezes Lage']","['1', '2', '3', '4', '5', '6', '7']",['7'],-99
Effect  of  development  levelin  fundamental  motor  skills  in  the  specialized skill performance,2018,,Português,Motricidade,XX,2182-2972,"['Cicero Luciano A. Costa', 'Rodolfo Benda', 'Cíntia de Oliveira Matos', 'Paulo Felipe R. Bandeira', 'Guilherme Menezes Lage', 'Herbert Ugrinowitsch']","['1', '2', '3', '4', '5', '6']",['5'],-99
Individual Responses to Different Vibration Frequencies Identified by Electromyography and Dynamometry in Different Types of Vibration Application,2019,,Português,JOURNAL OF STRENGTH AND CONDITIONING RESEARCH,A1,1064-8011,"['Mariana Paulino Oliveira', 'Hans-Joachim K Menzel', 'Darryl J Cochrane', 'Marcos D M Drummond', 'Carlo Demicheli', 'Guilherme Menezes Lage', 'Bruno Pena Couto']","['1', '2', '3', '4', '5', '6', '7']",['6'],3.017
Intonation in the Performance of the Double Bass: The Role of Vision and Tact in Undershoot and Overshoot Patterns,2019,,Português,Online Journal of Bass Research,XX,9999-999X,"['Fausto', 'Guilherme Menezes Lage']","['1', '2']",['2'],-99
Análise da assimetria de força de preensão manual entre os sexos,2019,,Português,Acta Fisiatrica (USP),A3,0104-7795,"['Lidiane Aparecida Fernandes', 'Mateus Gonçalves Bruno', 'Guilherme Menezes Lage', 'Cíntia de Oliveira Matos', 'Paula Carolina Leite Walker', 'Tercio Apolinário de Souza']","['1', '2', '3', '4', '5', '6']",['3'],-99
Bi-hemispheric anodal transcranial direct current stimulation worsens taekwondo-related performance,2019,10.1016/j.humov.2019.06.003,Inglês,HUMAN MOVEMENT SCIENCE,A3,0167-9457,"['MESQUITA, PAULO HENRIQUE CALDEIRA', 'Guilherme Menezes Lage', 'FRANCHINI, EMERSON', 'ROMANO-SILVA, MARCO AURÉLIO', 'ALBUQUERQUE, MAICON RODRIGUES']","['1', '2', '3', '4', '5']",['2'],-99
Molecular Mechanisms Associated with the Benefits of Variable Practice in Motor Learning,2019,10.1080/00222895.2019.1649997,Inglês,JOURNAL OF MOTOR BEHAVIOR,A4,0022-2895,"['APOLINÁRIO-SOUZA, TÉRCIO', 'ALMEIDA, ANA FLÁVIA SANTOS', 'LELIS-TORRES, NATÁLIA', 'OTONI PARMA, JULIANA', 'PEREIRA MORAES, GRACE SCHENATTO', 'Guilherme Menezes Lage']","['1', '2', '3', '4', '5', '6']",['6'],-99
TDCS of the Primary Motor Cortex: Learning the Absolute Dimension of a Complex Motor Task,2020,10.1080/00222895.2020.1792823,Inglês,JOURNAL OF MOTOR BEHAVIOR,A4,0022-2895,"['PARMA, JULIANA OTONI', 'PROFETA, VITOR LEANDRO DA SILVA', 'ANDRADE, ANDRÉ GUSTAVO PEREIRA DE', 'Guilherme Menezes Lage', 'APOLINÁRIO-SOUZA, TÉRCIO']","['1', '2', '3', '4', '5']",['4'],-99
Focus of attention and online demonstration effects on temporal error and muscle activation,2020,10.1590/1980-0037.2020v22e62893,Português,Revista Brasileira de Cineantropometria e Desempenho Humano,XX,1980-0037,"['Tercio Apolinário de Souza', 'Herbert Ugrinowitsch', 'Carlos Eduardo Campos', 'Lucas Lacerda', 'Frank Douglas Tourino', 'FIGUEIREDO, LUCAS S.', 'Guilherme Menezes Lage']","['1', '2', '3', '4', '5', '6', '7']",['7'],-99
"Transcranial Direct Current Stimulation: No Effect on Aerobic Performance, Heart Rate, or Rating of Perceived Exertion in a Progressive Taekwondo-Specific Test",2019,10.1123/ijspp.2019-0410,Português,International Journal of Sports Physiology and Performance,A1,1555-0265,"['MESQUITA, PAULO H.C.', 'FRANCHINI, EMERSON', 'ROMANO-SILVA, MARCO A.', 'Guilherme Menezes Lage', 'ALBUQUERQUE, MAICON R.']","['1', '2', '3', '4', '5']",['4'],3.979
Motor learning and COMT Val158met polymorphism: Analyses of oculomotor behavior and corticocortical communication,2020,10.1016/j.nlm.2020.107157,Inglês,NEUROBIOLOGY OF LEARNING AND MEMORY,A1,1074-7427,"['NOGUEIRA, NATHÁLYA GARDÊNIA DE HOLANDA MARINHO', 'Guilherme Menezes Lage', 'MIRANDA, DÉBORA MARQUES DE', 'ALBUQUERQUE, MAICON RODRIGUES', 'FERREIRA, BÁRBARA DE PAULA', 'BATISTA, MARCO TÚLIO SILVA', 'PARMA, JULIANA OTONI', 'APOLINÁRIO-SOUZA, TÉRCIO', 'BICALHO, LUCAS EDUARDO ANTUNES', 'UGRINOWITSCH, HERBERT']","['1', '10', '2', '3', '4', '5', '6', '7', '8', '9']",['10'],3.01
"Körperkoordinationstest Für Kinder (KTK) for Brazilian Children and Adolescents: Factor Analysis, Invariance and Factor Score",2019,10.3389/fpsyg.2019.02524,Português,Frontiers in Psychology,A1,1664-1078,"['MOREIRA, JOÃO PAULO ABREU', 'LOPES, MARIANA CALÁBRIA', 'MIRANDA-JÚNIOR, MARCIO VIDIGAL', 'VALENTINI, NADIA CRISTINA', 'Guilherme Menezes Lage', 'ALBUQUERQUE, MAICON RODRIGUES']","['1', '2', '3', '4', '5', '6']",['5'],2.129
Developmental Coordination Disorder (DCD): An overview of the condition and research evidence,2019,10.1590/s1980-6574201900020001,Português,Motriz,B1,1980-6574,"['CAÇOLA, PRISCILA', 'Guilherme Menezes Lage']","['1', '2']",['2'],-99
Constant and random practice on learning of volleyball serve,2019,10.5007/1980-0037.2018v20n6p598,Português,Revista Brasileira de Cineantropometria e Desempenho Humano,XX,1980-0037,"['UGRINOWITSCH, HERBERT', 'MATOS, CÍNTIA DE OLIVEIRA', 'NEVES, THIAGO FERNANDES', 'Guilherme Menezes Lage', 'RIBEIRO-SILVA, PATRICK COSTA', 'CRUZ, MADSON PEREIRA']","['1', '2', '3', '4', '5', '6']",['4'],-99
"Mirror therapy in upper limb motor recovery and activities of daily living, and its neural correlates in stroke individuals: A systematic review and meta-analysis",2021,10.1016/j.brainresbull.2021.10.003,Inglês,BRAIN RESEARCH BULLETIN,A2,0361-9230,"['NOGUEIRA, NATHÁLYA GARDÊNIA DE HOLANDA MARINHO', 'JUNQUEIRA, CRISTIANI', 'Guilherme Menezes Lage', 'FERREIRA, BÁRBARA DE PAULA', 'PARMA, JULIANA OTONI', 'LEÃO, SARA EDITH SOUZA DE ASSIS', 'SALES, IZABELLA DE SOUZA', 'MACEDO, LILIAN CARLA', 'GALVÃO, ANA CAROLINA DAHER RIBAS', 'DE OLIVEIRA, DALVA CADEU', 'MURÇA, TATIANE MOISÉS', 'FERNANDES, LIDIANE APARECIDA']","['1', '10', '11', '12', '2', '3', '4', '5', '6', '7', '8', '9']",['11'],-99
No Effects of Mental Fatigue and Cerebral Stimulation on Physical Performance of Master Swimmers,2021,10.3389/fpsyg.2021.656499,Português,Frontiers in Psychology,A1,1664-1078,"['PENNA, EDUARDO MACEDO', 'FILHO, EDSON', 'CAMPOS, BRUNO TEOBALDO', 'FERREIRA, RENATO MELO', 'PARMA, JULIANA OTONI', 'Guilherme Menezes Lage', 'COSWIG, VICTOR SILVEIRA', 'WANNER, SAMUEL PENNA', 'PRADO, LUCIANO SALES']","['1', '2', '3', '4', '5', '6', '7', '8', '9']",['6'],2.129
Author Correction: Task engagement and mental workload involved in variation and repetition of a motor skill,2021,10.1038/s41598-021-89268-3,Inglês,Scientific Reports,A2,2045-2322,"['LELIS-TORRES, NATÁLIA', 'UGRINOWITSCH, HERBERT', 'APOLINÁRIO-SOUZA, TÉRCIO', 'BENDA, RODOLFO N.', 'Guilherme Menezes Lage']","['1', '2', '3', '4', '5']",['5'],4.011
Comparação da destreza manual em indivíduos com lateralidade distinta,2021,10.36453/cefe.2021191.a26831,Português,CADERNO DE EDUCAÇÃO FÍSICA E ESPORTE,C,2318-5090,"['FERNANDES, LIDIANE APARECIDA', 'ALVES, WALLACE TADEU', 'RIBEIRO, SIMARA REGINA DE OLIVEIRA', 'FIGUEIREDO, LUCAS SAVASSI', 'AMBRÓSIO, NATÁLIA FONTES ALVES', 'COUTO, CRISLAINE RANGEL', 'Guilherme Menezes Lage']","['1', '2', '3', '4', '5', '6', '7']",['7'],-99
The effect of context variability on motor learning,2021,10.1016/j.humov.2021.102794,Inglês,HUMAN MOVEMENT SCIENCE,A3,0167-9457,"['APOLINÁRIO-SOUZA, TÉRCIO', 'Pereira, Grace Schenatto', 'LELIS-TORRES, NATÁLIA', 'NERY, ISABELLE RODRIGUES', 'SILVA, RAFAEL JUNIO ALVES', 'Guilherme Menezes Lage']","['1', '2', '3', '4', '5', '6']",['6'],-99
CONHECIMENTOS SOBRE COMPORTAMENTO MOTOR E ATITUDES DE PROFESSORES DE EDUCAÇÃO FÍSICA FACE À INCLUSÃO DE ALUNOS COM TEA,2021,10.36311/2674-8681.2021.v22n1.p143-162,Português,REVISTA DA ASSOCIAÇÃO BRASILEIRA DE ATIVIDADE MOTORA ADAPTADA,XX,2674-8681,"['RIBEIRO, SIMARA REGINA DE OLIVEIRA', 'MARTINS, PABLO HENRIQUE DA SILVA', 'RODRIGUES NERY, ISABELLE RODRIGUES', 'SALES, IZABELLA DE SOUZA', 'BORGES, ATHOS MATHEUS DE PAULA', 'FERNANDES, LIDIANE APARECIDA', 'Guilherme Menezes Lage']","['1', '2', '3', '4', '5', '6', '7']",['7'],-99
Caffeine Produces Neutral Effects on Extraverts? and Introverts? Performance of Fundamental Motor Skills,2021,10.2478/hukin-2021-0038,Inglês,JOURNAL OF HUMAN KINETICS,XX,1899-7562,"['CAROLINA GOMES, ANA', 'TOSINI, LAURA', 'OLIVEIRA, DALTON', 'Guilherme Menezes Lage', 'FRANCHINI, EMERSON', 'MEIRA JR, CASSIO']","['1', '2', '3', '4', '5', '6']",['4'],1.414
The role of mental practice in decreasing forgetting after practicing a gymnastics motor skill,2021,,Português,SCIENCE OF GYMNASTIC JOURNAL,B1,1855-7171,"['Bárbara de Paula ferreira', 'Nathálya Gardênia de Holanda Marinho Nogueira', 'Guilherme Menezes Lage', 'João Roberto Ventura de Oliveira', 'Tercio Apolinário de Souza']","['1', '2', '3', '4', '5']",['3'],-99
Influence of Chronotype on Motor Behavior in Healthy Individuals: Analyses of Manual Dexterity in Different Times of the Day,2021,10.1123/mc.2020-0094,Português,MOTOR CONTROL,B1,1087-1640,"['NOGUEIRA, NATHÁLYA GARDÊNIA DE HOLANDA MARINH', 'FERREIRA, BÁRBARA DE PAULA', 'NARCISO, FERNANDA VERUSKA', 'PARMA, JULIANA OTONI', 'LEÃO, SARA EDITH SOUZA DE ASSIS', 'Guilherme Menezes Lage', 'FERNANDES, LIDIANE APARECIDA']","['1', '2', '3', '4', '5', '6', '7']",['6'],1.302
Mental practice is associated with learning the relative timing dimension of a task,2020,10.1080/00222895.2020.1852156,Inglês,JOURNAL OF MOTOR BEHAVIOR,A4,0022-2895,"['APOLINÁRIO-SOUZA, TÉRCIO', 'FERREIRA, BARBARA DE PAULA', 'DE OLIVEIRA, JOÃO ROBERTO VENTURA', 'NOGUEIRA, NATHÁLYA GARDÊNIA DE HOLANDA MARINHO', 'PINTO, JOANA ANDRADE RAMALHO', 'Guilherme Menezes Lage']","['1', '2', '3', '4', '5', '6']",['6'],-99
Análise da Lateralidade e Destreza Manual em Crianças com Transtorno do Espectro Autista,2020,10.1590/1980-54702020v26e0084,Português,REVISTA BRASILEIRA DE EDUCAÇÃO ESPECIAL,XX,1980-5470,"['FERNANDES, LIDIANE APARECIDA', 'SILVA, ANDRESSA', 'AUGUSTO, VIOLETA MARINA ECHEVARRIA', 'NOGUEIRA, NATHÁLYA GARDÊNIA DE HOLANDA MARINHO', 'FERREIRA, BÁRBARA DE PAULA', 'JUNQUEIRA, CRISTIANI', 'Guilherme Menezes Lage']","['1', '2', '3', '4', '5', '6', '7']",['7'],-99
O conhecimento do professor de Educação Física sobre aprendizagem motora,2021,10.5216/rpp.v24.64487,Português,PENSAR A PRÁTICA (ONLINE),XX,1980-6183,"['GARDÊNIA DE HOLANDA MARINHO NOGUEIRA, NATHÁLYA', 'AUGUSTO PAULON, DIEGO', 'DE PAULA FERREIRA, BÁRBARA', 'APARECIDA FERNANDES, LIDIANE', 'Guilherme Menezes Lage']","['1', '2', '3', '4', '5']",['5'],-99
A assimetria de força de preensão manual é diferente ao longo da idade?,2022,10.46642/efd.v26i284.2585,Português,LECTURAS EDUCACIÓN FÍSICA Y DEPORTES,A4,1514-3465,"['TEIXEIRA, KARINY MOTTA MASSENSINI', 'SOUZA, GUILHERME ROCHA DE', 'NOGUEIRA, NATHÁLYA GARDÊNIA DE HOLANDA MARINHO', 'FERREIRA, BÁRBARA DE PAULA', 'AZEVEDO, ENZO GOMES', 'Guilherme Menezes Lage', 'FERNANDES, LIDIANE APARECIDA']","['1', '2', '3', '4', '5', '6', '7']",['6'],-99
Combined practice and learning of movement pattern and precision of the volleyball serve in beginners,2021,10.21134/eurjhm.2021.47.11,Português,European Journal Of Human Movement,A3,2386-4095,"['Cíntia de Oliveira Matos', 'Rodolfo Benda', 'Marcelo Silva Januário', 'Cicero Luciano A. Costa', 'Arthur Ferreira', 'Matheus Lucas', 'Flávio Marinho', 'Guilherme Menezes Lage', 'Herbert Ugrinowitsch']","['1', '2', '3', '4', '5', '6', '7', '8', '9']",['8'],-99
Mini-Review: practice organization beyond memory processes,2021,10.20338/bjmb.v15i5.259,Português,Brazilian Journal of Motor Behavior,C,1980-5586,"['Guilherme Menezes Lage', 'FERNANDES, LIDIANE A.', 'APOLINÁRIO-SOUZA, TÉRCIO', 'NOGUEIRA, NATHÁLYA G. H. M.', 'FERREIRA, BÁRBARA P.']","['1', '2', '3', '4', '5']",['1'],-99
Stages of motor learning and the teaching-learning process in swimming,2022,10.33448/rsd-v11i3.26201,Português,"RESEARCH, SOCIETY AND DEVELOPMENT",A3,2525-3409,"['FERNANDES, LIDIANE A', 'NOGUEIRA, NATHÁLYA G H M', 'FIGUEIREDO, LUCAS S', 'FERREIRA, BÁRBARA P', 'COUTO, CRISLAINE R', 'TORRES, NATÁLIA L', 'RIBEIRO, LUCAS C', 'Guilherme Menezes Lage']","['1', '2', '3', '4', '5', '6', '7', '8']",['8'],-99
Application of motor learning and neuroscience knowledge in basketball training: case report of an under-13 winner team of the Brazilian and Sulamerican championships,2022,10.33448/rsd-v11i5.28069,Português,"RESEARCH, SOCIETY AND DEVELOPMENT",A3,2525-3409,"['PEREIRA, FERNANDO DE A A', 'FERREIRA, BÁRBARA DE PAULA', 'NOGUEIRA, NATHÁLYA G H M', 'FERNANDES, LIDIANE APARECIDA', 'APOLINÁRIO-SOUZA, TÉRCIO', 'Guilherme Menezes Lage']","['1', '2', '3', '4', '5', '6']",['6'],-99
What Is the Level of Contextual Interference in Serial Practice? A Meta-Analytic Review,2022,10.1123/jmld.2021-0020,Português,JOURNAL OF MOTOR LEARNING AND DEVELOPMENT,XX,2325-3215,"['Guilherme Menezes Lage', 'FARIA, LARISSA O.', 'AMBRÓSIO, NATÁLIA F.A.', 'BORGES, ATHOS M.P.', 'APOLINÁRIO-SOUZA, TÉRCIO']","['1', '2', '3', '4', '5']",['1'],-99
CorrelaÃ§Ã£o entre a lateralidade e a preferÃªncia lateral na virada olÃ­mpica do nado crawl,2021,10.46642/efd.v26i277.2553,Português,LECTURAS EDUCACIÓN FÍSICA Y DEPORTES,A4,1514-3465,"['FERNANDES, LIDIANE APARECIDA', 'SOUZA, LORRANY GRAZIELLE SANTOS', 'FERREIRA, BÁRBARA DE PAULA', 'APOLINÁRIO-SOUZA, TÉRCIO', 'NOGUEIRA, NATHÁLYA GARDÊNIA DE HOLANDA MARINHO', 'Guilherme Menezes Lage']","['1', '2', '3', '4', '5', '6']",['6'],-99
Association Between Cross-Limb Transfer and Practice Organization,2022,10.1177/00315125221119136,Inglês,PERCEPTUAL AND MOTOR SKILLS,B2,0031-5125,"['FERNANDES, LIDIANE A.', 'APOLINÁRIO-SOUZA, TÉRCIO', 'AZEVEDO, ENZO G.', 'PINTO, JOANA A. R.', 'Guilherme Menezes Lage']","['1', '2', '3', '4', '5']",['5'],-99
Practice organization beyond memory processes: the Schöllhorn (2022) comments on generalization,2022,10.20338/bjmb.v16i2.306,Português,Brazilian Journal of Motor Behavior,XX,2446-4902,"['Guilherme Menezes Lage', 'FERNANDES, LIDIANE A.', 'APOLINÁRIO-SOUZA, TÉRCIO', 'NOGUEIRA, NATHÁLYA G. H. M.', 'FERREIRA, BÁRBARA P.']","['1', '2', '3', '4', '5']",['1'],-99
Modulation of motor cortices on manual asymmetries,2022,10.26582/k.54.1.2,Português,Kinesiology,XX,1848-638X,"['APARECIDA FERNANDES, LIDIANE', 'ROMANO-SILVA, MARCO AURÉLIO', 'SAVASSI FIGUEIREDO, LUCAS', 'OTONI PARMA, JULIANA', 'APOLINÁRIO-SOUZA, TÉRCIO', 'Guilherme Menezes Lage']","['1', '2', '3', '4', '5', '6']",['6'],-99
