INSTITUTION,YEAR_INI,YEAR_FIN,MONTH_INI,MONTH_FIN,COURSE,TYPE,DISC
Universidade Federal de Minas Gerais,2012,07,07,07,Dança,GRADUACAO,"['Ética e Crítica de Dança', 'Metodologia de Pesquisa em Arte: Dança']"
Universidade Federal de Minas Gerais,2012,12,12,12,Dança,GRADUACAO,"['Corpo e Sociedade', 'Teorias da Dança']"
Universidade Federal de Minas Gerais,2013,12,12,12,Dança,GRADUACAO,"['Corpo e Sociedade I', 'Mediação dos Processos Educativos em dança: Didática', 'Teorias da Dança']"
Universidade Federal de Minas Gerais,2013,07,07,07,Dança,GRADUACAO,"['Análise da Prática de Estágio Supervisionado em Dança I', 'Metodologia de pesquisa em Arte: Dança', 'Ética e Crítica de Dança']"
Universidade Federal de Minas Gerais,2013,07,07,07,Programa de Pós-Graduação em Artes,POS-GRADUACAO,['Analogias e metáforas na construção do movimento expressivo de Dança']
Universidade Federal de Minas Gerais,2014,07,07,07,Programa Pós-Graduação DINTER UFMG/URCA,POS-GRADUACAO,['Analogias e metáforas no ensino de arte']
Universidade Federal de Minas Gerais,2014,12,12,12,Dança,GRADUACAO,"['Corpo e sociedade I', 'Corpo e sociedade II', 'Mediação dos processos educativos em Dança: Didática']"
Universidade Federal de Minas Gerais,2014,07,07,07,Programa de Mestrado Profissional em Artes,POS-GRADUACAO,['TEA IV: A Experiência Artística e a Prática do Ensino de Artes na Escola']
Universidade Federal de Minas Gerais,2014,07,07,07,Dança,GRADUACAO,"['Análise da Prática de Estágio Supervisionado em Dança I', 'Ética e Crítica de Dança', 'Metodologia de pesquisa em Arte: Dança']"
Universidade Federal de Minas Gerais,2014,07,07,07,Programa de Pós-Graduação em Artes,POS-GRADUACAO,['Analogias e metáforas nas Artes']
Universidade Federal de Minas Gerais,2015,07,07,07,Dança,GRADUACAO,"['Análise da Prática de Estágio Supervisionado em Dança I', 'Ética e crítica de Dança']"
Universidade Federal de Minas Gerais,2015,12,12,12,Programa de Pós-Graduação em Artes,POS-GRADUACAO,['A experiência artística e a prática do ensino de artes na escola']
Universidade Federal de Minas Gerais,2015,12,12,12,Programa de Mestrado Profissional em Artes,POS-GRADUACAO,['Ateliê de Improvisação Cênica']
Universidade Federal de Minas Gerais,2015,12,12,12,Dança,GRADUACAO,"['Teorias da Dança', 'Mediação de Processos educativos em Dança: Didática', 'Inserção da Dança na Educação: legislação, diretrizes e propostas curriculares']"
Universidade Federal de Minas Gerais,2016,06,06,06,Dança,GRADUACAO,"['Análise da Prática de Estágio Supervisionado em Dança I', 'Ética e Crítica de Dança']"
Universidade Federal de Minas Gerais,2016,06,06,06,Programa de Pós-Graduação em Artes,POS-GRADUACAO,['Tópicos Especiais em Artes IV: A experiência artística e a prática do ensino de artes na escola']
Universidade Federal de Minas Gerais,2016,06,06,06,Programa de Mestrado Profissional em Artes,POS-GRADUACAO,['A experiência artística e a prática do ensino de artes na escola']
Universidade Federal de Minas Gerais,2016,12,12,12,Dança,GRADUACAO,"['Teoria da Dança e Mediação de processos educativos em Dança: Didática', 'Inserção da Dança na Educação Básica']"
Universidade Federal de Minas Gerais,2017,12,12,12,Dança,GRADUACAO,"['Teoria da Dança', 'Teoria do ensino de dança: Metodologia']"
Universidade Federal de Minas Gerais,2017,12,12,12,Dança,GRADUACAO,['Portfólio']
Universidade Federal de Minas Gerais,2017,06,06,06,Dança,GRADUACAO,"['Análise da Prática e Estágio Supervisionado em Dança I', 'Ética e Crítica de Dança', 'Residência Artística']"
Universidade Federal de Minas Gerais,2017,12,12,12,Programa de Pós-Graduação em Artes,POS-GRADUACAO,['A experiência artística e a prática do ensino de artes na escola: abordagens metodológicas']
Universidade Federal de Minas Gerais,2017,12,12,12,Programa de Mestrado Profissional em Artes,POS-GRADUACAO,['A experiência artística e a prática do ensino de artes na escola']
Universidade Federal de Minas Gerais,2018,06,06,06,Dança,GRADUACAO,"['Ética e Crítica de Dança', 'Análise da Prática e Estágio Supervisionado em Dança I']"
Universidade Federal de Minas Gerais,2018,12,12,12,Dança,GRADUACAO,"['Teoria da Dança', 'Teoria do ensino de dança: Metodologia']"
Universidade Federal de Minas Gerais,2018,12,12,12,Programa de Pós-Graduação em Artes,POS-GRADUACAO,['A experiência artística e a prática do ensino de artes na escola']
Universidade Federal de Minas Gerais,2018,12,12,12,Programa de Mestrado Profissional em Artes,POS-GRADUACAO,['A experiência artística e a prática do ensino de artes na escola']
Universidade Federal de Minas Gerais,2019,12,12,12,Artes,POS-GRADUACAO,['Tópicos Especiais em Artes III: A Narrativas de Si e Aprendizagem em Arte']
Universidade Federal de Minas Gerais,2019,12,12,12,Dança,GRADUACAO,"['Teoria da Dança', 'Teoria do ensino de dança: Metodologia']"
Universidade Federal de Minas Gerais,2019,06,06,06,Dança,GRADUACAO,"['Análise da Prática e Estágio Supervisionado em Dança I', 'Ética e Crítica de Dança', 'Trabalho de conclusão de Curso - TCC']"
Universidade Federal de Minas Gerais,2020,12,12,12,Dança,GRADUACAO,"['Tópicos em Dança III: Narrativas de Si no Ensino-aprendizagem em Arte', 'Teorias de Dança', 'Teoria do Ensino de Dança: Metodologia']"
Universidade Federal de Minas Gerais,2020,06,06,06,Dança,GRADUACAO,"['Tópicos de Dança III: Seminário Curso de Dança/UFMG', 'Análise da Prática e Estágio Supervisionado em Dança I', 'Ética e Crítica da Dança']"
Universidade Federal de Minas Gerais,2021,12,12,12,Dança,GRADUACAO,"['Mediação de processos educativa em dança: didática', 'Teoria do ensino de dança: metodologia', 'Teorias de dança']"
Universidade Federal de Minas Gerais,2021,06,06,06,Programa de Pós-Graduação em Artes,POS-GRADUACAO,['A experiência artística e a prática do ensino de artes na escola']
Universidade Federal de Minas Gerais,2021,06,06,06,Dança,GRADUACAO,"['Análise prática de estágio supervisionado em dança I', 'Ética e crítica de dança', 'Tópicos especiais em artes IV']"
Universidade Federal de Minas Gerais,2022,,ATUAL,ATUAL,Dança,GRADUACAO,"['Análise da Prática e Estágio Supervisionado em Dança I', 'Ética e Crítica da Dança', 'Trabalho de Conclusão de Curso (TCC)']"
